GaiaDR3_ID,TIC_ID,sector,Tmag,skew_flux,kurt_flux,num_flares,ED_flare,median_flux,iqr_half_flux,camera,ccd,cadence_s
2130866904868424320,158489787,82,14.9227,-0.1430168151855468,1.7534399032592771,,,223.24005126953125,7.050103664398193,3.0,4.0,120.0
2130882023153533184,158662352,80,14.623,-0.0134597430005669,0.150475263595581,,,200.53811645507812,6.062248229980469,3.0,3.0,120.0
2130882023153533184,158662352,81,14.623,0.017518701031804,0.0455260276794433,,,200.1072540283203,4.6347832679748535,3.0,3.0,120.0
2130882023153533184,158662352,82,14.623,0.0295957848429679,0.3214240074157715,,,214.1904296875,4.831821441650391,3.0,4.0,120.0
2131635154256753408,164557360,80,15.0532,-0.0329805947840213,0.2321362495422363,,,156.54415893554688,6.088611125946045,3.0,3.0,120.0
2131635154256753408,164557360,81,15.0532,0.0153336366638541,0.0317084789276123,,,161.25558471679688,5.412386894226074,3.0,4.0,120.0
2131635154256753408,164557360,82,15.0532,0.0353276766836643,-0.0174078941345214,,,162.59893798828125,5.466895580291748,3.0,4.0,120.0
2129398988126072960,407002705,80,14.7396,-0.030128501355648,0.0422124862670898,,,159.97930908203125,5.590486526489258,3.0,3.0,120.0
2129398988126072960,407002705,81,14.7396,0.0298603195697069,0.1454696655273437,,,184.49758911132812,4.455809593200684,3.0,3.0,120.0
2129398988126072960,407002705,82,14.7396,0.0324547290802001,-0.0260143280029296,,,168.0338592529297,4.207247734069824,3.0,4.0,120.0
2086507280048687488,273681023,76,15.2715,0.0275448039174079,0.4425053596496582,,,81.32874298095703,5.849393844604492,4.0,2.0,120.0
2086507280048687488,273681023,83,15.2715,0.0291539747267961,0.0066046714782714,,,75.69779968261719,4.488612174987793,3.0,4.0,120.0
2130969262529165184,299033092,80,15.0105,-0.0070663965307176,0.1052231788635253,,,154.9610137939453,5.716800212860107,3.0,3.0,120.0
2130969262529165184,299033092,81,15.0105,0.1374751925468444,2.234127998352051,,,147.59898376464844,4.412371635437012,3.0,3.0,120.0
2130969262529165184,299033092,82,15.0105,0.0113008487969636,0.0318200588226318,,,135.47598266601562,4.3700056076049805,3.0,4.0,120.0
2086734157398583424,27988995,41,14.7538,0.0051168100908398,0.0714874267578125,,,191.80142211914065,5.955153465270996,2.0,4.0,120.0
2086734157398583424,27988995,54,14.7538,0.008986341767013,0.4235527515411377,,,196.97019958496097,7.910134315490723,3.0,3.0,120.0
2086734157398583424,27988995,55,14.7538,-0.0045173000544309,0.0528204441070556,,,208.9137420654297,4.873167514801025,3.0,4.0,120.0
2086734157398583424,27988995,76,14.7538,0.0164644196629524,0.067589521408081,,,220.9204864501953,6.621300220489502,4.0,2.0,120.0
2086734157398583424,27988995,81,14.7538,0.006215653847903,0.0589821338653564,,,196.069091796875,5.755801200866699,3.0,3.0,120.0
2086734157398583424,27988995,83,14.7538,-0.0013098017079755,0.0221235752105712,,,222.83267211914065,6.47495698928833,3.0,4.0,120.0
